,Date,y_next,y_min_5,SP500_max_22,RealEstate_min_66,Gold_std_5,y,NASDAQ,y_max_10,y_max_5,y_diff_10,Oil,y_mean_5,Oil_std_5,y_diff_5,y_std_5,y_min_5_orig,SP500_max_22_orig,RealEstate_min_66_orig,Gold_std_5_orig,y_orig,NASDAQ_orig,y_max_10_orig,y_max_5_orig,y_diff_10_orig,Oil_orig,y_mean_5_orig,Oil_std_5_orig,y_diff_5_orig,y_std_5_orig,y_next_orig
0,2006-10-25,0.09752982477456104,0.0902084637603657,0.11704307784055833,0.24825852306544005,0.0017756309708149799,0.09698335598228913,0.04794879645332578,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5413842425678728,0.09390192083360069,0.007191898955227095,-0.007649074123755012,0.0032104616284856697,12.552511215209961,1406.0899658203125,32.623043060302734,6.916437454065993,12.92134952545166,2356.590087890625,12.95110034942627,12.95110034942627,-0.5409822463989258,61.400001525878906,12.753590202331543,1.3155421162864607,-0.4164304733276367,0.17478377564658673,12.95110034942627
1,2006-10-26,0.0902084637603657,0.0902084637603657,0.11704307784055833,0.24825852306544005,0.0017756309708149799,0.09752982477456104,0.048940871276389894,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5356986917936187,0.09390192083360069,0.007191898955227095,-0.007649074123755012,0.0032104616284856697,12.552511215209961,1406.0899658203125,32.623043060302734,6.916437454065993,12.95110034942627,2379.10009765625,12.95110034942627,12.95110034942627,-0.5409822463989258,60.36000061035156,12.753590202331543,1.3155421162864607,-0.4164304733276367,0.17478377564658673,12.552511215209961
2,2006-10-27,0.0919569852194696,0.0902084637603657,0.11704307784055833,0.24825852306544005,0.0017756309708149799,0.0902084637603657,0.04768568427831264,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5378307681203496,0.09390192083360069,0.007191898955227095,-0.007649074123755012,0.0032104616284856697,12.552511215209961,1406.0899658203125,32.623043060302734,6.916437454065993,12.552511215209961,2350.6201171875,12.95110034942627,12.95110034942627,-0.5409822463989258,60.75,12.753590202331543,1.3155421162864607,-0.4164304733276367,0.17478377564658673,12.647704124450684
3,2006-10-30,0.09283097443131799,0.0902084637603657,0.11704307784055833,0.24825852306544005,0.0017756309708149799,0.0919569852194696,0.048265234761711726,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5247649499298028,0.09390192083360069,0.007191898955227095,-0.007649074123755012,0.0032104616284856697,12.552511215209961,1406.0899658203125,32.623043060302734,6.916437454065993,12.647704124450684,2363.77001953125,12.95110034942627,12.95110034942627,-0.5409822463989258,58.36000061035156,12.753590202331543,1.3155421162864607,-0.4164304733276367,0.17478377564658673,12.69528579711914
4,2006-10-31,0.08933428185853412,0.0902084637603657,0.11704307784055833,0.24825852306544005,0.0017756309708149799,0.09283097443131799,0.0483948056451006,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5267876863353607,0.09390192083360069,0.007191898955227095,-0.007649074123755012,0.0032104616284856697,12.552511215209961,1406.0899658203125,32.623043060302734,6.916437454065993,12.69528579711914,2366.7099609375,12.95110034942627,12.95110034942627,-0.5409822463989258,58.72999954223633,12.753590202331543,1.3155421162864607,-0.4164304733276367,0.17478377564658673,12.504919052124023
5,2006-11-01,0.08561899125847877,0.08933428185853412,0.11704307784055833,0.24825852306544005,0.0020080006360883727,0.08933428185853412,0.04696862209505391,0.09752982477456104,0.09752982477456104,-0.009936864776668719,0.5266783464141875,0.09237210600884968,0.005956808641170761,-0.007649074123755012,0.0031974470954478046,12.504919052124023,1406.0899658203125,32.623043060302734,7.821563734527292,12.504919052124023,2334.35009765625,12.95110034942627,12.95110034942627,-0.5409822463989258,58.709999084472656,12.670304107666016,1.089619403012289,-0.4164304733276367,0.17407523915374962,12.302651405334473
6,2006-11-02,0.08485033339833994,0.08561899125847877,0.11704307784055833,0.24825852306544005,0.002820077549867381,0.08561899125847877,0.046954074691438086,0.09752982477456104,0.09283097443131799,-0.009936864776668719,0.522140854385022,0.08998993930563323,0.006000197603584527,-0.01191083351608227,0.0028072930319389057,12.302651405334473,1406.0899658203125,32.623043060302734,10.984765590296595,12.302651405334473,2334.02001953125,12.95110034942627,12.69528579711914,-0.5409822463989258,57.880001068115234,12.540614318847656,1.0975561117720516,-0.6484489440917969,0.15283449305702432,12.260804176330566
7,2006-11-03,0.08825430705467632,0.08485033339833994,0.11704307784055833,0.24825852306544005,0.002799885587632255,0.08485033339833994,0.046811721030315764,0.09752982477456104,0.09283097443131799,-0.009936864776668719,0.5290291025832646,0.08891831323322809,0.0025788875980178342,-0.005358130362025759,0.0036107291652229465,12.260804176330566,1406.0899658203125,32.623043060302734,10.9061138624491,12.260804176330566,2330.7900390625,12.95110034942627,12.69528579711914,-0.5409822463989258,59.13999938964844,12.482272911071778,0.47173010486964634,-0.29170703887939453,0.19657511889733936,12.446123123168945
8,2006-11-06,0.088034657991133,0.08485033339833994,0.11704307784055833,0.24825852306544005,0.0024840614971845835,0.08825430705467632,0.04836131003307689,0.09752982477456104,0.09283097443131799,-0.009936864776668719,0.5338399548425917,0.08817777760026943,0.0042498716349347486,-0.003702678164793277,0.003186489920945337,12.260804176330566,1406.0899658203125,32.623043060302734,9.675915919311167,12.446123123168945,2365.949951171875,12.95110034942627,12.69528579711914,-0.5409822463989258,60.02000045776367,12.441956710815429,0.7773864954685431,-0.20158100128173828,0.17347870926129916,12.434165000915527
9,2006-11-07,0.08704649120562041,0.08485033339833994,0.11704307784055833,0.24825852306544005,0.0010833464365973605,0.088034657991133,0.04879894801182426,0.09752982477456104,0.08933428185853412,-0.009936864776668719,0.5278810646926337,0.08721851431223243,0.0042195239448986855,-0.0047963164401849945,0.0018961925179360056,12.260804176330566,1406.0899658203125,32.623043060302734,4.219850854691828,12.434165000915527,2375.8798828125,12.95110034942627,12.504919052124023,-0.5409822463989258,58.93000030517578,12.389732551574706,0.7718352961784838,-0.2611207962036133,0.10323240891497532,12.380367279052734
10,2006-11-08,0.08386218413009855,0.08485033339833994,0.11704307784055833,0.24825852306544005,0.0011060986043731425,0.08704649120562041,0.04919824841728526,0.09752982477456104,0.08825430705467632,-0.009936864776668719,0.532801256873134,0.08676095618164968,0.004638955190401705,-0.002287790652913707,0.0014906799359033283,12.260804176330566,1406.0899658203125,32.623043060302734,4.308475094723744,12.380367279052734,2384.93994140625,12.95110034942627,12.446123123168945,-0.5409822463989258,59.83000183105469,12.36482219696045,0.8485576572379017,-0.12455177307128906,0.08115551519633055,12.20700740814209
11,2006-11-09,0.08561906132756356,0.08386218413009855,0.11704307784055833,0.24825852306544005,0.0016936713499874326,0.08386218413009855,0.04880468304594204,0.09283097443131799,0.08825430705467632,-0.013667640644462492,0.5400721843682535,0.08640959475597364,0.004805034446208854,-0.0017568071283802222,0.0019602313606469166,12.20700740814209,1406.0899658203125,32.623043060302734,6.597188353025259,12.20700740814209,2376.010009765625,12.69528579711914,12.446123123168945,-0.7440929412841797,61.15999984741211,12.345693397521973,0.8789368737725244,-0.09564399719238281,0.10671880807257324,12.302655220031738
12,2006-11-10,0.09023069317751511,0.08386218413009855,0.11704307784055833,0.24825852306544005,0.001715997530120868,0.08561906132756356,0.04940891677186679,0.09283097443131799,0.08825430705467632,-0.004589402432802148,0.5314891986735147,0.08656334034181837,0.004444433891818286,0.0007687279292236116,0.0018334043841475012,12.20700740814209,1406.0899658203125,32.623043060302734,6.684153286065503,12.302655220031738,2389.719970703125,12.69528579711914,12.446123123168945,-0.24985599517822266,59.59000015258789,12.354063606262207,0.8129758223992681,0.041851043701171875,0.09981410078383807,12.55372142791748
13,2006-11-13,0.09989360534992878,0.08386218413009855,0.11704307784055833,0.24825852306544005,0.001732814658328841,0.09023069317751511,0.050143162537651026,0.09283097443131799,0.09023069317751511,-0.0017262920419544858,0.525967668208249,0.08695861756638613,0.005449263907129344,0.0019763861228387913,0.0024111394878477354,12.20700740814209,1406.0899658203125,32.623043060302734,6.749659360987179,12.55372142791748,2406.3798828125,12.69528579711914,12.55372142791748,-0.09398269653320312,58.58000183105469,12.375583267211914,0.9967793231269277,0.10759830474853516,0.13126712356795586,13.079789161682129
14,2006-11-14,0.10472497384977963,0.08386218413009855,0.11704307784055833,0.24825852306544005,0.001750788722949998,0.09989360534992878,0.05121324673661361,0.09989360534992878,0.09989360534992878,0.007062630918610785,0.5243275902451106,0.08933040703814528,0.00623719446888753,0.01185894735879578,0.00634987192769282,12.20700740814209,1406.0899658203125,32.623043060302734,6.8196719344277685,13.079789161682129,2430.659912109375,13.079789161682129,13.079789161682129,0.3845033645629883,58.279998779296875,12.504708099365235,1.140907577035266,0.6456241607666016,0.3456993787270155,13.342818260192871
15,2006-11-15,0.10483477210564449,0.08386218413009855,0.11704307784055833,0.24825852306544005,0.0013093547125901175,0.10472497384977963,0.051746088433698864,0.10472497384977963,0.10472497384977963,0.015390691991245514,0.5269516857898915,0.09286610356697714,0.0063464703870545576,0.01767848264415922,0.009090574240116164,12.20700740814209,1406.0899658203125,32.623043060302734,5.100198252714339,13.342818260192871,2442.75,13.342818260192871,13.342818260192871,0.8378992080688477,58.7599983215332,12.697198295593262,1.160896327369426,0.9624509811401367,0.49490854348960195,13.348795890808105
16,2006-11-16,0.1023093246343966,0.08561906132756356,0.11704307784055833,0.24825852306544005,0.000739625470600448,0.10483477210564449,0.05202418916879842,0.10483477210564449,0.10483477210564449,0.019215780847165714,0.5132845084601216,0.09706062116208632,0.006759895188978496,0.020972587975545937,0.008728727458005235,12.302655220031738,1406.0899658203125,32.623043060302734,2.8809890066819515,13.348795890808105,2449.06005859375,13.348795890808105,13.348795890808105,1.0461444854736328,56.2599983215332,12.925555992126466,1.2365199898032195,1.1417884826660156,0.47520890085199474,13.211305618286133
